ReachID,SiteAction,HydroAction,Year,Watershed_Runoff_left,Watershed_Runoff_right,Hydrologic_Connection_left,Hydrologic_Connection_right,Streambank_Processes_left,Streambank_Processes_right,Energy_Nutrients_Sediment_left,Energy_Nutrients_Sediment_right,Riparian_Filtering_left,Riparian_Filtering_right,Lateral_Processes_left,Lateral_Processes_right,Longitudinal_Movement_Habitat_left,Longitudinal_Movement_Habitat_right,Plant_Community_left,Plant_Community_right,Canopy_Habitat_left,Canopy_Habitat_right,Understory_Habitat_left,Understory_Habitat_right,Floor_Habitat_left,Floor_Habitat_right,Stream_Habitat_left,Stream_Habitat_right,Riparian_Area_ac_left,Riparian_Area_ac_right,Peak_Discharge_cfs,W75_hr,W50_hr,Bank_Height_Ratio,Site_Velocity_ft_s,Reference_Velocity_ft_s,Reference_Area_ft2,Site_Area_ft2,Channel_Alteration,Channel_Stability_Evolution,Bank_Stability,Root_Depth_ft,Root_Density_per,Surface_Protection_per,Bank_Material,Bankfull_Mean_Depth_ft,Habitat_Available_Cover,Large_Wood,Velocity_Depth_Regime,Substrate_Deposition_Embeddedness,Aquatic_Organism_Passage,Material_Transport,Passage_Rate,Reach_Top_Width_ft,Reference_Top_Width_ft,Reach_Length_ft
1E,FWOP,None,,8,11,10,14,6,6,10,13,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,3,0.634559775,3.321380947,256.1775996,256.1775996,15,13,13,5,40,80,Sandy loam,3.844560723,15,17,15,9,18,16,1,98.99,75,1728.50832
1E,FWOP,None,2,8,11,10,14,6,6,10,13,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,3,0.634559775,3.321380947,256.1775996,256.1775996,15,13,13,5,40,80,Sandy loam,3.844560723,15,17,15,9,18,16,1,98.99,75,1728.50832
1E,FWOP,None,10,8,11,10,14,6,6,10,13,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,3,0.634559775,3.321380947,256.1775996,256.1775996,15,13,13,5,40,80,Sandy loam,3.844560723,15,17,15,9,18,16,1,98.99,75,1728.50832
1E,FWOP,None,50,8,11,10,14,6,6,10,13,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,3,0.634559775,3.321380947,256.1775996,256.1775996,15,13,13,5,40,80,Sandy loam,3.844560723,15,17,15,9,18,16,1,98.99,75,1728.50832
1E,Alternative1,None,0,10,11,10,14,6,6,10,13,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,15,0.634559775,3.321380947,256.1775996,256.1775996,15,18,18,5,40,80,Sandy loam,3.844560723,17,18,18,13,18,18,1,64,64,2036.22672
1E,Alternative1,None,2,10,11,10,14,6,6,10,13,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,15,0.634559775,3.321380947,256.1775996,256.1775996,15,18,18,5,40,80,Sandy loam,3.844560723,17,18,18,13,18,18,1,64,64,2036.22672
1E,Alternative1,None,10,10,11,10,14,6,6,10,13,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,15,0.634559775,3.321380947,256.1775996,256.1775996,15,18,18,5,40,80,Sandy loam,3.844560723,17,18,18,13,18,18,1,64,64,2036.22672
1E,Alternative1,None,50,10,11,10,14,6,6,10,13,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,15,0.634559775,3.321380947,256.1775996,256.1775996,15,18,18,5,40,80,Sandy loam,3.844560723,17,18,18,13,18,18,1,64,64,2036.22672
1E,Alternative2,None,0,9,11,10,14,6,6,9,12,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,13,0.634559775,3.321380947,256.1775996,256.1775996,13,17,17,5,40,80,Sandy loam,3.844560723,15,17,17,12,17,17,1,64,64,2036.22672
1E,Alternative2,None,2,9,11,10,14,6,6,9,12,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,13,0.634559775,3.321380947,256.1775996,256.1775996,13,17,17,5,40,80,Sandy loam,3.844560723,15,17,17,12,17,17,1,64,64,2036.22672
1E,Alternative2,None,10,9,11,10,14,6,6,9,12,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,13,0.634559775,3.321380947,256.1775996,256.1775996,13,17,17,5,40,80,Sandy loam,3.844560723,15,17,17,12,17,17,1,64,64,2036.22672
1E,Alternative2,None,50,9,11,10,14,6,6,9,12,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,13,0.634559775,3.321380947,256.1775996,256.1775996,13,17,17,5,40,80,Sandy loam,3.844560723,15,17,17,12,17,17,1,64,64,2036.22672
1E,Alternative3,None,0,10,13,12,14,10,10,12,13,9,15,10,14,10,14,7,10,12,13,13,13,11,12,9,11,7.936218182,7.936218182,3554,9.9,14.13333333,15,0.634559775,3.321380947,256.1775996,256.1775996,15,13,13,5,40,80,Sandy loam,3.852234285,15,17,17,12,18,18,1,68.4,64,1936
1E,Alternative3,None,2,10,13,12,14,10,10,12,13,9,15,10,14,10,14,7,10,12,13,13,13,11,12,9,11,7.936218182,7.936218182,3554,9.9,14.13333333,15,0.634559775,3.321380947,256.1775996,256.1775996,15,13,13,5,40,80,Sandy loam,3.852234285,15,17,17,12,18,18,1,68.4,64,1936
1E,Alternative3,None,10,10,13,12,14,11,11,13,13,9,15,11,14,10,14,8,11,12,13,13,13,11,13,9,11,7.936218182,7.936218182,3554,9.9,14.13333333,15,0.634559775,3.321380947,256.1775996,256.1775996,15,13,13,5,40,80,Sandy loam,3.852234285,15,17,17,12,18,18,1,68.4,64,1936
1E,Alternative3,None,50,10,13,12,14,12,12,14,14,9,15,11,14,10,14,9,12,12,13,13,13,11,13,9,11,7.936218182,7.936218182,3554,9.9,14.13333333,15,0.634559775,3.321380947,256.1775996,256.1775996,15,13,13,5,40,80,Sandy loam,3.852234285,15,17,17,12,18,18,1,68.4,64,1936
1E,FWOP,Pond1,0,8,11,10,14,6,6,10,13,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,3,0.634559775,3.321380947,256.1775996,256.1775996,15,13,13,5,40,80,Sandy loam,3.844560723,15,17,15,9,18,16,1,98.99,75,1728.50832
1E,FWOP,Pond1,2,8,11,10,14,6,6,10,13,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,3,0.634559775,3.321380947,256.1775996,256.1775996,15,13,13,5,40,80,Sandy loam,3.844560723,15,17,15,9,18,16,1,98.99,75,1728.50832
1E,FWOP,Pond1,10,8,11,10,14,6,6,10,13,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,3,0.634559775,3.321380947,256.1775996,256.1775996,15,13,13,5,40,80,Sandy loam,3.844560723,15,17,15,9,18,16,1,98.99,75,1728.50832
1E,FWOP,Pond1,50,8,11,10,14,6,6,10,13,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,3,0.634559775,3.321380947,256.1775996,256.1775996,15,13,13,5,40,80,Sandy loam,3.844560723,15,17,15,9,18,16,1,98.99,75,1728.50832
1E,Alternative1,Pond1,0,10,11,10,14,6,6,10,13,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,15,0.634559775,3.321380947,256.1775996,256.1775996,15,18,18,5,40,80,Sandy loam,3.844560723,17,18,18,13,18,18,1,64,64,2036.22672
1E,Alternative1,Pond1,2,10,11,10,14,6,6,10,13,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,15,0.634559775,3.321380947,256.1775996,256.1775996,15,18,18,5,40,80,Sandy loam,3.844560723,17,18,18,13,18,18,1,64,64,2036.22672
1E,Alternative1,Pond1,10,10,11,10,14,6,6,10,13,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,15,0.634559775,3.321380947,256.1775996,256.1775996,15,18,18,5,40,80,Sandy loam,3.844560723,17,18,18,13,18,18,1,64,64,2036.22672
1E,Alternative1,Pond1,50,10,11,10,14,6,6,10,13,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,15,0.634559775,3.321380947,256.1775996,256.1775996,15,18,18,5,40,80,Sandy loam,3.844560723,17,18,18,13,18,18,1,64,64,2036.22672
1E,Alternative2,Pond1,0,9,11,10,14,6,6,9,12,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,13,0.634559775,3.321380947,256.1775996,256.1775996,13,17,17,5,40,80,Sandy loam,3.844560723,15,17,17,12,17,17,1,64,64,2036.22672
1E,Alternative2,Pond1,2,9,11,10,14,6,6,9,12,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,13,0.634559775,3.321380947,256.1775996,256.1775996,13,17,17,5,40,80,Sandy loam,3.844560723,15,17,17,12,17,17,1,64,64,2036.22672
1E,Alternative2,Pond1,10,9,11,10,14,6,6,9,12,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,13,0.634559775,3.321380947,256.1775996,256.1775996,13,17,17,5,40,80,Sandy loam,3.844560723,15,17,17,12,17,17,1,64,64,2036.22672
1E,Alternative2,Pond1,50,9,11,10,14,6,6,9,12,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,13,0.634559775,3.321380947,256.1775996,256.1775996,13,17,17,5,40,80,Sandy loam,3.844560723,15,17,17,12,17,17,1,64,64,2036.22672
1E,Alternative3,Pond1,0,10,13,12,14,10,10,12,13,9,15,10,14,10,14,7,10,12,13,13,13,11,12,9,11,7.936218182,7.936218182,3554,9.9,14.13333333,15,0.634559775,3.321380947,256.1775996,256.1775996,15,13,13,5,40,80,Sandy loam,3.852234285,15,17,17,12,18,18,1,68.4,64,1936
1E,Alternative3,Pond1,2,10,13,12,14,10,10,12,13,9,15,10,14,10,14,7,10,12,13,13,13,11,12,9,11,7.936218182,7.936218182,3554,9.9,14.13333333,15,0.634559775,3.321380947,256.1775996,256.1775996,15,13,13,5,40,80,Sandy loam,3.852234285,15,17,17,12,18,18,1,68.4,64,1936
1E,Alternative3,Pond1,10,10,13,12,14,11,11,13,13,9,15,11,14,10,14,8,11,12,13,13,13,11,13,9,11,7.936218182,7.936218182,3554,9.9,14.13333333,15,0.634559775,3.321380947,256.1775996,256.1775996,15,13,13,5,40,80,Sandy loam,3.852234285,15,17,17,12,18,18,1,68.4,64,1936
1E,Alternative3,Pond1,50,10,13,12,14,12,12,14,14,9,15,11,14,10,14,9,12,12,13,13,13,11,13,9,11,7.936218182,7.936218182,3554,9.9,14.13333333,15,0.634559775,3.321380947,256.1775996,256.1775996,15,13,13,5,40,80,Sandy loam,3.852234285,15,17,17,12,18,18,1,68.4,64,1936
1E,FWOP,Pond2,0,8,11,10,14,6,6,10,13,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,3,0.634559775,3.321380947,256.1775996,256.1775996,15,13,13,5,40,80,Sandy loam,3.844560723,15,17,15,9,18,16,1,98.99,75,1728.50832
1E,FWOP,Pond2,2,8,11,10,14,6,6,10,13,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,3,0.634559775,3.321380947,256.1775996,256.1775996,15,13,13,5,40,80,Sandy loam,3.844560723,15,17,15,9,18,16,1,98.99,75,1728.50832
1E,FWOP,Pond2,10,8,11,10,14,6,6,10,13,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,3,0.634559775,3.321380947,256.1775996,256.1775996,15,13,13,5,40,80,Sandy loam,3.844560723,15,17,15,9,18,16,1,98.99,75,1728.50832
1E,FWOP,Pond2,50,8,11,10,14,6,6,10,13,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,3,0.634559775,3.321380947,256.1775996,256.1775996,15,13,13,5,40,80,Sandy loam,3.844560723,15,17,15,9,18,16,1,98.99,75,1728.50832
1E,Alternative1,Pond2,0,10,11,10,14,6,6,10,13,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,15,0.634559775,3.321380947,256.1775996,256.1775996,15,18,18,5,40,80,Sandy loam,3.844560723,17,18,18,13,18,18,1,64,64,2036.22672
1E,Alternative1,Pond2,2,10,11,10,14,6,6,10,13,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,15,0.634559775,3.321380947,256.1775996,256.1775996,15,18,18,5,40,80,Sandy loam,3.844560723,17,18,18,13,18,18,1,64,64,2036.22672
1E,Alternative1,Pond2,10,10,11,10,14,6,6,10,13,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,15,0.634559775,3.321380947,256.1775996,256.1775996,15,18,18,5,40,80,Sandy loam,3.844560723,17,18,18,13,18,18,1,64,64,2036.22672
1E,Alternative1,Pond2,50,10,11,10,14,6,6,10,13,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,15,0.634559775,3.321380947,256.1775996,256.1775996,15,18,18,5,40,80,Sandy loam,3.844560723,17,18,18,13,18,18,1,64,64,2036.22672
1E,Alternative2,Pond2,0,9,11,10,14,6,6,9,12,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,13,0.634559775,3.321380947,256.1775996,256.1775996,13,17,17,5,40,80,Sandy loam,3.844560723,15,17,17,12,17,17,1,64,64,2036.22672
1E,Alternative2,Pond2,2,9,11,10,14,6,6,9,12,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,13,0.634559775,3.321380947,256.1775996,256.1775996,13,17,17,5,40,80,Sandy loam,3.844560723,15,17,17,12,17,17,1,64,64,2036.22672
1E,Alternative2,Pond2,10,9,11,10,14,6,6,9,12,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,13,0.634559775,3.321380947,256.1775996,256.1775996,13,17,17,5,40,80,Sandy loam,3.844560723,15,17,17,12,17,17,1,64,64,2036.22672
1E,Alternative2,Pond2,50,9,11,10,14,6,6,9,12,9,15,7,14,9,14,6,1,12,13,13,13,11,8,9,6,7.936218182,7.936218182,3554,9.9,14.13333333,13,0.634559775,3.321380947,256.1775996,256.1775996,13,17,17,5,40,80,Sandy loam,3.844560723,15,17,17,12,17,17,1,64,64,2036.22672
1E,Alternative3,Pond2,0,10,13,12,14,10,10,12,13,9,15,10,14,10,14,7,10,12,13,13,13,11,12,9,11,7.936218182,7.936218182,3554,9.9,14.13333333,15,0.634559775,3.321380947,256.1775996,256.1775996,15,13,13,5,40,80,Sandy loam,3.852234285,15,17,17,12,18,18,1,68.4,64,1936
1E,Alternative3,Pond2,2,10,13,12,14,10,10,12,13,9,15,10,14,10,14,7,10,12,13,13,13,11,12,9,11,7.936218182,7.936218182,3554,9.9,14.13333333,15,0.634559775,3.321380947,256.1775996,256.1775996,15,13,13,5,40,80,Sandy loam,3.852234285,15,17,17,12,18,18,1,68.4,64,1936
1E,Alternative3,Pond2,10,10,13,12,14,11,11,13,13,9,15,11,14,10,14,8,11,12,13,13,13,11,13,9,11,7.936218182,7.936218182,3554,9.9,14.13333333,15,0.634559775,3.321380947,256.1775996,256.1775996,15,13,13,5,40,80,Sandy loam,3.852234285,15,17,17,12,18,18,1,68.4,64,1936
1E,Alternative3,Pond2,50,10,13,12,14,12,12,14,14,9,15,11,14,10,14,9,12,12,13,13,13,11,13,9,11,7.936218182,7.936218182,3554,9.9,14.13333333,15,0.634559775,3.321380947,256.1775996,256.1775996,15,13,13,5,40,80,Sandy loam,3.852234285,15,17,17,12,18,18,1,68.4,64,1936
